,Day_num,wind_10m,specific_humidity,LW_down,SW_down,rainfall,snowfall,sosaline,sst,t2m,surface_pressure,sea_ice_extent
324,324.0,1.05491907473,-0.751178613653,-0.706835050497,-1.03525554171,-0.227699793547,1.08358235996,-0.10374325284,-0.376686564068,-0.755224499361,-0.163340628906,-0.195680231452
325,325.0,0.878605837952,-0.764497912383,-0.703021851455,-1.03812548027,-0.152487463467,1.12415353087,-0.10374325284,-0.391322813251,-0.772606818448,-0.0135220746776,-0.171260214949
326,326.0,1.00957370226,-0.767040293485,-0.720739836275,-1.0404574144,-0.154030298978,1.05372479437,-0.10374325284,-0.406906771861,-0.784650888166,-0.253365311797,-0.150674543628
327,327.0,1.01355911784,-0.77141082643,-0.739646056224,-1.04191689109,-0.0969227404558,1.15602040522,-0.10374325284,-0.419444637492,-0.800436526899,-0.457912685542,-0.126274852269
328,328.0,0.947048558603,-0.780256590459,-0.775084519433,-1.04363178188,-0.335672528039,0.948158728486,-0.10374325284,-0.433855998584,-0.819064733159,-0.519123408387,-0.0964526638243
329,329.0,0.735021951684,-0.795072685812,-0.7932757274,-1.04544599098,-0.336379344991,0.976978665927,-0.10374325284,-0.449385832536,-0.850447812408,-0.632518324032,-0.0695033803645
330,330.0,0.756189822752,-0.804324532247,-0.806454244662,-1.0465914417,-0.398523612066,0.881000967316,-0.10374325284,-0.464664383267,-0.874139189582,-0.709633308879,-0.0448457233192
331,331.0,0.802987853551,-0.810059986214,-0.804946466903,-1.04795264568,-0.301665433571,0.96686048365,-0.10374325284,-0.47670943322,-0.892939690369,-0.577000229638,-0.0214783927588
332,332.0,0.757074543052,-0.807441854213,-0.809938996366,-1.04934585537,-0.178892447865,1.02229285783,-0.10374325284,-0.48808604926,-0.899085986372,-0.625541694669,0.00168212886615
333,333.0,0.854997448771,-0.80416319467,-0.821318705412,-1.05071249874,-0.16454442102,0.998040752794,-0.10374325284,-0.496437492143,-0.906141429148,-0.663371421634,0.0225067530506
334,334.0,1.04871515998,-0.807795625933,-0.833325459863,-1.05217696893,0.0541952780538,1.12193202354,0.378323537113,-0.498746080655,-0.920155223029,-0.830864119926,0.0728645549361
335,335.0,1.23845371936,-0.809028050724,-0.850963433459,-1.05299143172,-0.141401732937,1.03360600055,0.542427049361,-0.506891109664,-0.930942523339,-1.23025022499,0.107473880096
336,336.0,1.2751532999,-0.819658355787,-0.878169843371,-1.0536775763,-0.364152599638,0.983176129194,0.542427049361,-0.51911353964,-0.941735082808,-1.30069744058,0.130219408286
337,337.0,1.16722728848,-0.839685858399,-0.892101586683,-1.05462246265,-0.329471374362,1.06008915347,0.542427049361,-0.531381013084,-0.962074017502,-1.119436395,0.153440249183
338,338.0,1.17201275683,-0.851259746114,-0.906872032043,-1.05549484131,-0.358788433873,1.03739960697,0.542427049361,-0.541046290778,-0.971594224318,-1.01464870235,0.180521254756
